FDP,Power,Time,Method,q,LogTime
0.125,0.6829268292682927,0.005831003189086914,LOO-cfBH,0.1,-2.234256721054951
0.22,0.9512195121951219,0.005948066711425781,LOO-cfBH,0.2,-2.2256241692284924
0.36923076923076925,1.0,0.0061588287353515625,LOO-cfBH,0.3,-2.210501872598481
0.08,0.5609756097560976,0.003593921661376953,cfBH,0.1,-2.4444313936718154
0.31666666666666665,1.0,0.0035500526428222656,cfBH,0.2,-2.4497652068554103
0.36923076923076925,1.0,0.0035440921783447266,cfBH,0.3,-2.4504949910666296
0.0,0.17073170731707318,0.2923157215118408,RO-cfBH,0.1,-0.534147826509725
0.07407407407407407,0.6097560975609756,0.2947390079498291,RO-cfBH,0.2,-0.5305623825882597
0.36923076923076925,1.0,0.2951979637145996,RO-cfBH,0.3,-0.5298866426164862
0.125,0.6829268292682927,0.005829811096191406,LOO-cfBH,0.1,-2.2343455174898437
0.22,0.9512195121951219,0.005850791931152344,LOO-cfBH,0.2,-2.232785346216601
0.36923076923076925,1.0,0.005863189697265625,LOO-cfBH,0.3,-2.2318660544519164
0.13513513513513514,0.7804878048780488,0.0035848617553710938,cfBH,0.1,-2.4455275875658113
0.20833333333333334,0.926829268292683,0.0035588741302490234,cfBH,0.2,-2.448687371789624
0.36923076923076925,1.0,0.0035216808319091797,cfBH,0.3,-2.453250006466886
0.0,0.17073170731707318,0.2913060188293457,RO-cfBH,0.1,-0.5356505420892289
0.07407407407407407,0.6097560975609756,0.2899479866027832,RO-cfBH,0.2,-0.5376799026437777
0.36923076923076925,1.0,0.29245805740356445,RO-cfBH,0.3,-0.533936409049497
0.125,0.6829268292682927,0.005805015563964844,LOO-cfBH,0.1,-2.2361966115266156
0.22,0.9512195121951219,0.005764007568359375,LOO-cfBH,0.2,-2.2392754576126364
0.36923076923076925,1.0,0.006088972091674805,LOO-cfBH,0.3,-2.2154560164955526
0.13513513513513514,0.7804878048780488,0.0036940574645996094,cfBH,0.1,-2.432496352976881
0.26785714285714285,1.0,0.0035631656646728516,cfBH,0.2,-2.448163985232287
0.36923076923076925,1.0,0.0035402774810791016,cfBH,0.3,-2.4509626973587504
0.0,0.17073170731707318,0.335712194442749,RO-cfBH,0.1,-0.4740328831100191
0.07407407407407407,0.6097560975609756,0.2937190532684326,RO-cfBH,0.2,-0.5320678803040643
0.36923076923076925,1.0,0.2945668697357178,RO-cfBH,0.3,-0.5308161003313546
0.125,0.6829268292682927,0.005819082260131836,LOO-cfBH,0.1,-2.2351455034581056
0.22,0.9512195121951219,0.0058481693267822266,LOO-cfBH,0.2,-2.232980061388337
0.36923076923076925,1.0,0.005823850631713867,LOO-cfBH,0.3,-2.234789772200224
0.0,0.43902439024390244,0.0035409927368164062,cfBH,0.1,-2.450874964053465
0.2982456140350877,0.975609756097561,0.003512859344482422,cfBH,0.2,-2.454339239088721
0.36923076923076925,1.0,0.0035238265991210938,cfBH,0.3,-2.4529854705487795
0.0,0.17073170731707318,0.2890889644622803,RO-cfBH,0.1,-0.5389684865535272
0.07407407407407407,0.6097560975609756,0.29057788848876953,RO-cfBH,0.2,-0.5367374363995632
0.36923076923076925,1.0,0.29762887954711914,RO-cfBH,0.3,-0.5263249305877354
0.125,0.6829268292682927,0.005743265151977539,LOO-cfBH,0.1,-2.240841132981852
0.22,0.9512195121951219,0.00580596923828125,LOO-cfBH,0.2,-2.2361252695171077
0.36923076923076925,1.0,0.006003856658935547,LOO-cfBH,0.3,-2.2215696850124527
0.1956521739130435,0.9024390243902439,0.003782987594604492,cfBH,0.1,-2.4221650828689394
0.2222222222222222,0.8536585365853658,0.0035588741302490234,cfBH,0.2,-2.448687371789624
0.36923076923076925,1.0,0.0036890506744384766,cfBH,0.3,-2.4330853790703366
0.0,0.17073170731707318,0.29553699493408203,RO-cfBH,0.1,-0.5293881469651818
0.07407407407407407,0.6097560975609756,0.2979888916015625,RO-cfBH,0.2,-0.5257999252058362
0.36923076923076925,1.0,0.2964942455291748,RO-cfBH,0.3,-0.5279837311670965
0.125,0.6829268292682927,0.005904197692871094,LOO-cfBH,0.1,-2.228839109266719
0.22,0.9512195121951219,0.005858182907104492,LOO-cfBH,0.2,-2.2322370726841094
0.36923076923076925,1.0,0.005837678909301758,LOO-cfBH,0.3,-2.2337597962533495
0.0,0.24390243902439024,0.0035529136657714844,cfBH,0.1,-2.4494153455460195
0.3442622950819672,0.975609756097561,0.003545999526977539,cfBH,0.2,-2.4502613266682816
0.36923076923076925,1.0,0.0035729408264160156,cfBH,0.3,-2.446974176345504
0.0,0.17073170731707318,0.29216575622558594,RO-cfBH,0.1,-0.5343706876275105
0.07407407407407407,0.6097560975609756,0.29837608337402344,RO-cfBH,0.2,-0.5252359911020519
0.36923076923076925,1.0,0.29411983489990234,RO-cfBH,0.3,-0.5314756864854241
0.125,0.6829268292682927,0.005777120590209961,LOO-cfBH,0.1,-2.2382885670065953
0.22,0.9512195121951219,0.006097078323364258,LOO-cfBH,0.2,-2.214878225974239
0.36923076923076925,1.0,0.0060040950775146484,LOO-cfBH,0.3,-2.22155243912813
0.15625,0.6585365853658537,0.0035851001739501953,cfBH,0.1,-2.445498704881539
0.2807017543859649,1.0,0.0036170482635498047,cfBH,0.2,-2.4416456962553794
0.3492063492063492,1.0,0.00356292724609375,cfBH,0.3,-2.448193045721568
0.0,0.17073170731707318,0.29441118240356445,RO-cfBH,0.1,-0.5310456985331403
0.07407407407407407,0.6097560975609756,0.2947089672088623,RO-cfBH,0.2,-0.5306066495247673
0.36923076923076925,1.0,0.29956722259521484,RO-cfBH,0.3,-0.5235057070766125
0.125,0.6829268292682927,0.006414890289306641,LOO-cfBH,0.1,-2.1928107667490946
0.22,0.9512195121951219,0.005820751190185547,LOO-cfBH,0.2,-2.2350209643706576
0.36923076923076925,1.0,0.006505012512207031,LOO-cfBH,0.3,-2.186751863748476
0.15789473684210525,0.7804878048780488,0.0035979747772216797,cfBH,0.1,-2.443941885501818
0.2857142857142857,0.975609756097561,0.0037980079650878906,cfBH,0.2,-2.4204441288064547
0.31666666666666665,1.0,0.0037848949432373047,cfBH,0.3,-2.421946170643573
0.0,0.17073170731707318,0.29938292503356934,RO-cfBH,0.1,-0.5237729727810915
0.07407407407407407,0.6097560975609756,0.3004276752471924,RO-cfBH,0.2,-0.5222600628345727
0.36923076923076925,1.0,0.30011796951293945,RO-cfBH,0.3,-0.5227080004875965
0.125,0.6829268292682927,0.006531715393066406,LOO-cfBH,0.1,-2.184972747069726
0.22,0.9512195121951219,0.005845069885253906,LOO-cfBH,0.2,-2.233210291927514
0.36923076923076925,1.0,0.006125211715698242,LOO-cfBH,0.3,-2.2128788954743843
0.09523809523809523,0.4634146341463415,0.003631114959716797,cfBH,0.1,-2.439960001271544
0.22,0.9512195121951219,0.0037245750427246094,cfBH,0.2,-2.4289232711379394
0.36923076923076925,1.0,0.0035440921783447266,cfBH,0.3,-2.4504949910666296
0.0,0.17073170731707318,0.301098108291626,RO-cfBH,0.1,-0.5212919730195854
0.07407407407407407,0.6097560975609756,0.3058440685272217,RO-cfBH,0.2,-0.5144999376964264
0.36923076923076925,1.0,0.30505895614624023,RO-cfBH,0.3,-0.5156162201461265
0.125,0.6829268292682927,0.00605320930480957,LOO-cfBH,0.1,-2.218014309012895
0.22,0.9512195121951219,0.0058269500732421875,LOO-cfBH,0.2,-2.2345587030370697
0.36923076923076925,1.0,0.0062808990478515625,LOO-cfBH,0.3,-2.201978186903735
0.05555555555555555,0.4146341463414634,0.003573894500732422,cfBH,0.1,-2.446858271759307
0.26785714285714285,1.0,0.003536701202392578,cfBH,0.2,-2.451401629931811
0.36923076923076925,1.0,0.003551959991455078,cfBH,0.3,-2.4495319346693782
0.0,0.17073170731707318,0.2977738380432129,RO-cfBH,0.1,-0.5261134613607988
0.07407407407407407,0.6097560975609756,0.2929809093475342,RO-cfBH,0.2,-0.5331606773767296
0.36923076923076925,1.0,0.2904012203216553,RO-cfBH,0.3,-0.5370015629793561
0.125,0.6829268292682927,0.005828857421875,LOO-cfBH,0.1,-2.2344165677119903
0.22,0.9512195121951219,0.005767822265625,LOO-cfBH,0.2,-2.2389881307864736
0.36923076923076925,1.0,0.005795955657958984,LOO-cfBH,0.3,-2.2368749457642507
0.12121212121212122,0.7073170731707317,0.0035588741302490234,cfBH,0.1,-2.448687371789624
0.2,0.7804878048780488,0.0036520957946777344,cfBH,0.2,-2.437457839419692
0.36923076923076925,1.0,0.003559112548828125,cfBH,0.3,-2.4486582782051616
0.0,0.17073170731707318,0.2936711311340332,RO-cfBH,0.1,-0.5321387439961365
0.07407407407407407,0.6097560975609756,0.29445314407348633,RO-cfBH,0.2,-0.5309838040664187
0.36923076923076925,1.0,0.28991174697875977,RO-cfBH,0.3,-0.5377341870434303
0.125,0.6829268292682927,0.00603795051574707,LOO-cfBH,0.1,-2.2191104505752683
0.22,0.9512195121951219,0.005820274353027344,LOO-cfBH,0.2,-2.2350565433230307
0.36923076923076925,1.0,0.005783796310424805,LOO-cfBH,0.3,-2.2377870101146655
0.17142857142857143,0.7073170731707317,0.0035448074340820312,cfBH,0.1,-2.450407352183898
0.30357142857142855,0.9512195121951219,0.0035119056701660156,cfBH,0.2,-2.4544571577649554
0.36923076923076925,1.0,0.0035207271575927734,cfBH,0.3,-2.45336762972765
0.0,0.17073170731707318,0.2892889976501465,RO-cfBH,0.1,-0.538668083291846
0.07407407407407407,0.6097560975609756,0.29143404960632324,RO-cfBH,0.2,-0.5354597089412731
0.36923076923076925,1.0,0.28998708724975586,RO-cfBH,0.3,-0.5376213402425352
0.125,0.6829268292682927,0.00578618049621582,LOO-cfBH,0.1,-2.2376080229369326
0.22,0.9512195121951219,0.0057621002197265625,LOO-cfBH,0.2,-2.2394191923423623
0.36923076923076925,1.0,0.005827188491821289,LOO-cfBH,0.3,-2.2345409335772812
0.14285714285714285,0.7317073170731707,0.004042148590087891,cfBH,0.1,-2.393387725786296
0.32786885245901637,1.0,0.003606081008911133,cfBH,0.2,-2.4429645212830797
0.36923076923076925,1.0,0.003578662872314453,cfBH,0.3,-2.446279212364316
0.0,0.17073170731707318,0.3074369430541992,RO-cfBH,0.1,-0.5122439468539249
0.07407407407407407,0.6097560975609756,0.29648327827453613,RO-cfBH,0.2,-0.527999795918223
0.36923076923076925,1.0,0.2947428226470947,RO-cfBH,0.3,-0.5305567617128175
0.125,0.6829268292682927,0.006471872329711914,LOO-cfBH,0.1,-2.1889700586158876
0.22,0.9512195121951219,0.006189107894897461,LOO-cfBH,0.2,-2.2083719461728912
0.36923076923076925,1.0,0.005814075469970703,LOO-cfBH,0.3,-2.2355193351422855
0.1111111111111111,0.5853658536585366,0.003570079803466797,cfBH,0.1,-2.447322075815566
0.3103448275862069,0.975609756097561,0.003945827484130859,cfBH,0.2,-2.4038619064958486
0.36923076923076925,1.0,0.0035400390625,cfBH,0.3,-2.4509919457327993
0.0,0.17073170731707318,0.31755590438842773,RO-cfBH,0.1,-0.49817980791475325
0.07407407407407407,0.6097560975609756,0.29544878005981445,RO-cfBH,0.2,-0.5295177989298204
0.36923076923076925,1.0,0.2956199645996094,RO-cfBH,0.3,-0.5292662393480613
0.125,0.6829268292682927,0.006151914596557617,LOO-cfBH,0.1,-2.210989702221777
0.22,0.9512195121951219,0.0057830810546875,LOO-cfBH,0.2,-2.237840720655627
0.36923076923076925,1.0,0.005898952484130859,LOO-cfBH,0.3,-2.2292251020445972
0.06666666666666667,0.6829268292682927,0.0037708282470703125,cfBH,0.1,-2.4235632483019702
0.36923076923076925,1.0,0.0035729408264160156,cfBH,0.2,-2.446974176345504
0.36923076923076925,1.0,0.0035152435302734375,cfBH,0.3,-2.454044582396569
0.0,0.17073170731707318,0.2980468273162842,RO-cfBH,0.1,-0.5257154968385777
0.07407407407407407,0.6097560975609756,0.2925281524658203,RO-cfBH,0.2,-0.5338323317280884
0.36923076923076925,1.0,0.29462289810180664,RO-cfBH,0.3,-0.5307335027995438
0.125,0.6829268292682927,0.005846977233886719,LOO-cfBH,0.1,-2.2330685971523896
0.22,0.9512195121951219,0.005825996398925781,LOO-cfBH,0.2,-2.2346297881476143
0.36923076923076925,1.0,0.005811214447021484,LOO-cfBH,0.3,-2.235733097812017
0.07692307692307693,0.6486486486486487,0.0035581588745117188,cfBH,0.1,-2.448774664238795
0.24489795918367346,1.0,0.003559112548828125,cfBH,0.2,-2.4486582782051616
0.4307692307692308,1.0,0.0038042068481445312,cfBH,0.3,-2.4197358769697845
0.0,0.0,0.29929375648498535,RO-cfBH,0.1,-0.5239023428069876
0.0,0.40540540540540543,0.30358076095581055,RO-cfBH,0.2,-0.5177257547643034
0.4307692307692308,1.0,0.2922687530517578,RO-cfBH,0.3,-0.5342176133205933
0.0,0.40540540540540543,0.005906820297241211,LOO-cfBH,0.1,-2.2286462414502735
0.1956521739130435,1.0,0.0059108734130859375,LOO-cfBH,0.2,-2.2283483413763596
0.4307692307692308,1.0,0.00580596923828125,LOO-cfBH,0.3,-2.2361252695171077
0.05263157894736842,0.4864864864864865,0.0035500526428222656,cfBH,0.1,-2.4497652068554103
0.16666666666666666,0.8108108108108109,0.0043718814849853516,cfBH,0.2,-2.359331619621356
0.421875,1.0,0.0035381317138671875,cfBH,0.3,-2.451226003664578
0.0,0.0,0.2915008068084717,RO-cfBH,0.1,-0.5353602388741531
0.0,0.40540540540540543,0.29413294792175293,RO-cfBH,0.2,-0.5314563243567677
0.4307692307692308,1.0,0.28971385955810547,RO-cfBH,0.3,-0.538030728180323
0.0,0.40540540540540543,0.010336875915527344,LOO-cfBH,0.1,-1.9856106969919392
0.1956521739130435,1.0,0.0057909488677978516,LOO-cfBH,0.2,-2.237250269729254
0.4307692307692308,1.0,0.005771160125732422,LOO-cfBH,0.3,-2.238736875655426
0.18604651162790697,0.9459459459459459,0.003526926040649414,cfBH,0.1,-2.4526036473567863
0.3392857142857143,1.0,0.0035288333892822266,cfBH,0.2,-2.452368845982193
0.3728813559322034,1.0,0.0035271644592285156,cfBH,0.3,-2.452574290241697
0.0,0.0,0.2908461093902588,RO-cfBH,0.1,-0.536336741326308
0.0,0.40540540540540543,0.2904021739959717,RO-cfBH,0.2,-0.5370001367635413
0.4307692307692308,1.0,0.29631900787353516,RO-cfBH,0.3,-0.5282404890875575
0.0,0.40540540540540543,0.0058650970458984375,LOO-cfBH,0.1,-2.2317247975042074
0.1956521739130435,1.0,0.005743741989135742,LOO-cfBH,0.2,-2.2408050769849943
0.4307692307692308,1.0,0.00583195686340332,LOO-cfBH,0.3,-2.234185696976637
0.2,0.43243243243243246,0.0035610198974609375,cfBH,0.1,-2.4484255996665643
0.2222222222222222,0.9459459459459459,0.003580331802368164,cfBH,0.2,-2.446076723842093
0.4307692307692308,1.0,0.003522157669067383,cfBH,0.3,-2.453191206780646
0.0,0.0,0.29271984100341797,RO-cfBH,0.1,-0.5335478394170384
0.0,0.40540540540540543,0.29395198822021484,RO-cfBH,0.2,-0.531723598002037
0.4307692307692308,1.0,0.2968428134918213,RO-cfBH,0.3,-0.5274734607976361
0.0,0.40540540540540543,0.005851030349731445,LOO-cfBH,0.1,-2.2327676491655235
0.1956521739130435,1.0,0.005811929702758789,LOO-cfBH,0.2,-2.235679647279829
0.4307692307692308,1.0,0.00642704963684082,LOO-cfBH,0.3,-2.191988345970598
0.17391304347826086,0.5135135135135135,0.003674745559692383,cfBH,0.1,-2.4347727261980388
0.16279069767441862,0.972972972972973,0.0035431385040283203,cfBH,0.2,-2.4506118704273305
0.4307692307692308,1.0,0.003538846969604492,cfBH,0.3,-2.4511382171571396
0.0,0.0,0.2940189838409424,RO-cfBH,0.1,-0.5316246277130188
0.0,0.40540540540540543,0.29225707054138184,RO-cfBH,0.2,-0.5342349732030379
0.4307692307692308,1.0,0.2995009422302246,RO-cfBH,0.3,-0.523601806981703
0.0,0.40540540540540543,0.005835056304931641,LOO-cfBH,0.1,-2.233954948906848
0.1956521739130435,1.0,0.005769968032836914,LOO-cfBH,0.2,-2.23882659294496
0.4307692307692308,1.0,0.006230831146240234,LOO-cfBH,0.3,-2.2054540178432562
0.1111111111111111,0.43243243243243246,0.0039141178131103516,cfBH,0.1,-2.4073661064210725
0.4126984126984127,1.0,0.0053098201751708984,cfBH,0.2,-2.274920186687534
0.4307692307692308,1.0,0.0036280155181884766,cfBH,0.3,-2.440330863990881
0.0,0.0,0.2988250255584717,RO-cfBH,0.1,-0.524583034678459
0.0,0.40540540540540543,0.29885101318359375,RO-cfBH,0.2,-0.5245452674552016
0.4307692307692308,1.0,0.2941570281982422,RO-cfBH,0.3,-0.5314207706957083
0.0,0.40540540540540543,0.00687408447265625,LOO-cfBH,0.1,-2.162785135308617
0.1956521739130435,1.0,0.005987882614135742,LOO-cfBH,0.2,-2.2227267221120184
0.4307692307692308,1.0,0.005820274353027344,LOO-cfBH,0.3,-2.2350565433230307
0.0,0.40540540540540543,0.0035529136657714844,cfBH,0.1,-2.4494153455460195
0.3728813559322034,1.0,0.0035130977630615234,cfBH,0.2,-2.4543097644216423
0.4307692307692308,1.0,0.003718852996826172,cfBH,0.3,-2.4295909886023135
0.0,0.0,0.29012417793273926,RO-cfBH,0.1,-0.5374160771082995
0.0,0.40540540540540543,0.29468584060668945,RO-cfBH,0.2,-0.5306407311134778
0.4307692307692308,1.0,0.2923088073730469,RO-cfBH,0.3,-0.5341580989912139
0.0,0.40540540540540543,0.005801200866699219,LOO-cfBH,0.1,-2.2364820968167005
0.1956521739130435,1.0,0.005840778350830078,LOO-cfBH,0.2,-2.2335292743009454
0.4307692307692308,1.0,0.0058078765869140625,LOO-cfBH,0.3,-2.2359826206467486
0.11538461538461539,0.6216216216216216,0.003615140914916992,cfBH,0.1,-2.4418747696341474
0.3392857142857143,1.0,0.0035469532012939453,cfBH,0.2,-2.450144541596814
0.421875,1.0,0.0035219192504882812,cfBH,0.3,-2.453220605628645
0.0,0.0,0.293475866317749,RO-cfBH,0.1,-0.5324276067024655
0.0,0.40540540540540543,0.2912592887878418,RO-cfBH,0.2,-0.5357202153050639
0.4307692307692308,1.0,0.2911210060119629,RO-cfBH,0.3,-0.535926456650011
0.0,0.40540540540540543,0.0058329105377197266,LOO-cfBH,0.1,-2.234114684511629
0.1956521739130435,1.0,0.00581669807434082,LOO-cfBH,0.2,-2.2353234784142493
0.4307692307692308,1.0,0.006422996520996094,LOO-cfBH,0.3,-2.1922623132206196
0.0,0.0,0.0035860538482666016,cfBH,0.1,-2.445383193349
0.32727272727272727,1.0,0.003608226776123047,cfBH,0.2,-2.442706174976038
0.4307692307692308,1.0,0.0035469532012939453,cfBH,0.3,-2.450144541596814
0.0,0.0,0.30625104904174805,RO-cfBH,0.1,-0.5139224149792081
0.0,0.40540540540540543,0.293133020401001,RO-cfBH,0.2,-0.5329352570640999
0.4307692307692308,1.0,0.2916910648345947,RO-cfBH,0.3,-0.5350768741092032
0.0,0.40540540540540543,0.005868196487426758,LOO-cfBH,0.1,-2.231495352910459
0.1956521739130435,1.0,0.005856037139892578,LOO-cfBH,0.2,-2.232396177578207
0.4307692307692308,1.0,0.005794048309326172,LOO-cfBH,0.3,-2.2370178880783538
0.07407407407407407,0.6756756756756757,0.0035309791564941406,cfBH,0.1,-2.4521048460863777
0.22916666666666666,1.0,0.00403594970703125,cfBH,0.2,-2.3940542542524947
0.4307692307692308,1.0,0.0035469532012939453,cfBH,0.3,-2.450144541596814
0.0,0.0,0.2974519729614258,RO-cfBH,0.1,-0.5265831461089319
0.0,0.40540540540540543,0.29601407051086426,RO-cfBH,0.2,-0.5286876450221701
0.4307692307692308,1.0,0.2929222583770752,RO-cfBH,0.3,-0.5332476261911988
0.0,0.40540540540540543,0.006319761276245117,LOO-cfBH,0.1,-2.1992993265226097
0.1956521739130435,1.0,0.0058519840240478516,LOO-cfBH,0.2,-2.232696868171698
0.4307692307692308,1.0,0.005827903747558594,LOO-cfBH,0.3,-2.2344876295597973
0.2222222222222222,0.9459459459459459,0.0035309791564941406,cfBH,0.1,-2.4521048460863777
0.2,0.972972972972973,0.003518342971801758,cfBH,0.2,-2.4536618273285926
0.27450980392156865,1.0,0.003570079803466797,cfBH,0.3,-2.447322075815566
0.0,0.0,0.29078006744384766,RO-cfBH,0.1,-0.5364353670559129
0.0,0.40540540540540543,0.2902400493621826,RO-cfBH,0.2,-0.5372426607579477
0.4307692307692308,1.0,0.29354405403137207,RO-cfBH,0.3,-0.5323267121778787
0.0,0.40540540540540543,0.005798816680908203,LOO-cfBH,0.1,-2.2366606204686175
0.1956521739130435,1.0,0.006026029586791992,LOO-cfBH,0.2,-2.2199687403445476
0.4307692307692308,1.0,0.006190061569213867,LOO-cfBH,0.3,-2.2083050312647194
0.0,0.43243243243243246,0.0038738250732421875,cfBH,0.1,-2.411859994210836
0.22916666666666666,1.0,0.0035889148712158203,cfBH,0.2,-2.445036842976231
0.421875,1.0,0.0035707950592041016,cfBH,0.3,-2.4472350748172644
0.0,0.0,0.29128408432006836,RO-cfBH,0.1,-0.5356832444516461
0.0,0.40540540540540543,0.2946639060974121,RO-cfBH,0.2,-0.5306730583907866
0.4307692307692308,1.0,0.29564523696899414,RO-cfBH,0.3,-0.5292291133661973
0.0,0.40540540540540543,0.005911111831665039,LOO-cfBH,0.1,-2.2283308242045554
0.1956521739130435,1.0,0.0059697628021240234,LOO-cfBH,0.2,-2.22404292444436
0.4307692307692308,1.0,0.005935192108154297,LOO-cfBH,0.3,-2.2265652193949697
0.05263157894736842,0.4864864864864865,0.004929780960083008,cfBH,0.1,-2.3071723768567645
0.18181818181818182,0.972972972972973,0.0035400390625,cfBH,0.2,-2.4509919457327993
0.4307692307692308,1.0,0.003503084182739258,cfBH,0.3,-2.455549426010929
0.0,0.0,0.2936279773712158,RO-cfBH,0.1,-0.5322025664703315
0.0,0.40540540540540543,0.2903721332550049,RO-cfBH,0.2,-0.5370450648117793
0.4307692307692308,1.0,0.29208922386169434,RO-cfBH,0.3,-0.5344844652918799
0.0,0.40540540540540543,0.005831003189086914,LOO-cfBH,0.1,-2.234256721054951
0.1956521739130435,1.0,0.005775928497314453,LOO-cfBH,0.2,-2.238378191722002
0.4307692307692308,1.0,0.005791902542114258,LOO-cfBH,0.3,-2.237178754438342
0.07142857142857142,0.7027027027027027,0.0035619735717773438,cfBH,0.1,-2.4483093071282065
0.1388888888888889,0.8378378378378378,0.003570079803466797,cfBH,0.2,-2.447322075815566
0.4307692307692308,1.0,0.003593921661376953,cfBH,0.3,-2.4444313936718154
0.0,0.0,0.2933378219604492,RO-cfBH,0.1,-0.5326319369862903
0.0,0.40540540540540543,0.291532039642334,RO-cfBH,0.2,-0.5353137089144907
0.4307692307692308,1.0,0.2906491756439209,RO-cfBH,0.3,-0.5366309044770889
0.0,0.40540540540540543,0.0058422088623046875,LOO-cfBH,0.1,-2.23342292080907
0.1956521739130435,1.0,0.005831241607666016,LOO-cfBH,0.2,-2.2342389639464173
0.4307692307692308,1.0,0.005784034729003906,LOO-cfBH,0.3,-2.2377691080770323
0.1111111111111111,0.43243243243243246,0.003573894500732422,cfBH,0.1,-2.446858271759307
0.22916666666666666,1.0,0.0035409927368164062,cfBH,0.2,-2.450874964053465
0.32727272727272727,1.0,0.0035440921783447266,cfBH,0.3,-2.4504949910666296
0.0,0.0,0.2909390926361084,RO-cfBH,0.1,-0.5361979199510475
0.0,0.40540540540540543,0.2920048236846924,RO-cfBH,0.2,-0.5346099742969885
0.4307692307692308,1.0,0.2909119129180908,RO-cfBH,0.3,-0.5362384939174087
0.0,0.40540540540540543,0.005773067474365234,LOO-cfBH,0.1,-2.2385933665316404
0.1956521739130435,1.0,0.005806922912597656,LOO-cfBH,0.2,-2.2360539392251013
0.4307692307692308,1.0,0.00579524040222168,LOO-cfBH,0.3,-2.236928543618802
0.20689655172413793,0.6216216216216216,0.003538846969604492,cfBH,0.1,-2.4511382171571396
0.22916666666666666,1.0,0.003515005111694336,cfBH,0.2,-2.454074039071176
0.4307692307692308,1.0,0.0035300254821777344,cfBH,0.3,-2.452222159561403
0.0,0.0,0.290952205657959,RO-cfBH,0.1,-0.5361783461473201
0.0,0.40540540540540543,0.2905142307281494,RO-cfBH,0.2,-0.5368325890039919
0.4307692307692308,1.0,0.29108309745788574,RO-cfBH,0.3,-0.5359830123347882
0.0,0.40540540540540543,0.0057489871978759766,LOO-cfBH,0.1,-2.240408658461002
0.1956521739130435,1.0,0.005872011184692383,LOO-cfBH,0.2,-2.231213125870331
0.4307692307692308,1.0,0.005776882171630859,LOO-cfBH,0.3,-2.2383064904700802
0.0,0.24324324324324326,0.0035169124603271484,cfBH,0.1,-2.4538384415977625
0.07692307692307693,0.6486486486486487,0.003757953643798828,cfBH,0.2,-2.4250485814378724
0.4032258064516129,1.0,0.0036780834197998047,cfBH,0.3,-2.4343784250849194
0.0,0.0,0.29065775871276855,RO-cfBH,0.1,-0.5366180796535119
0.0,0.40540540540540543,0.3035459518432617,RO-cfBH,0.2,-0.5177755546008047
0.4307692307692308,1.0,0.3013112545013428,RO-cfBH,0.3,-0.5209846463666519
0.0,0.40540540540540543,0.006262063980102539,LOO-cfBH,0.1,-2.2032824994684588
0.1956521739130435,1.0,0.0065839290618896484,LOO-cfBH,0.2,-2.1815148570478904
0.4307692307692308,1.0,0.0058879852294921875,LOO-cfBH,0.3,-2.2300332881335474
0.125,0.3783783783783784,0.003651142120361328,cfBH,0.1,-2.4375712618496665
0.24489795918367346,1.0,0.003536224365234375,cfBH,0.2,-2.4514601878071645
0.4307692307692308,1.0,0.003554105758666992,cfBH,0.3,-2.449269653142391
0.0,0.0,0.2920980453491211,RO-cfBH,0.1,-0.5344713492124518
0.0,0.40540540540540543,0.2917020320892334,RO-cfBH,0.2,-0.535060545434089
0.4307692307692308,1.0,0.2925739288330078,RO-cfBH,0.3,-0.5337643763256139
0.0,0.40540540540540543,0.005831718444824219,LOO-cfBH,0.1,-2.2342034519073195
0.1956521739130435,1.0,0.005786895751953125,LOO-cfBH,0.2,-2.2375543411649312
0.4307692307692308,1.0,0.0057790279388427734,LOO-cfBH,0.3,-2.238145205921934
0.2631578947368421,0.7567567567567568,0.0035178661346435547,cfBH,0.1,-2.453720690771608
0.16279069767441862,0.972972972972973,0.0035698413848876953,cfBH,0.2,-2.4473510800218015
0.4307692307692308,1.0,0.003551006317138672,cfBH,0.3,-2.449648555100236
0.0,0.0,0.29119205474853516,RO-cfBH,0.1,-0.5358204790360027
0.0,0.40540540540540543,0.2956390380859375,RO-cfBH,0.2,-0.5292382194453512
0.4307692307692308,1.0,0.29214906692504883,RO-cfBH,0.3,-0.5343954964149823
0.0,0.40540540540540543,0.005881786346435547,LOO-cfBH,0.1,-2.23049075511785
0.1956521739130435,1.0,0.005830049514770508,LOO-cfBH,0.2,-2.2343277567503708
0.4307692307692308,1.0,0.0060100555419921875,LOO-cfBH,0.3,-2.221121514441643
0.10344827586206896,0.7027027027027027,0.003584146499633789,cfBH,0.1,-2.445614247145447
0.24489795918367346,1.0,0.0035829544067382812,cfBH,0.2,-2.4457587182162395
0.4307692307692308,1.0,0.0038127899169921875,cfBH,0.3,-2.418757123497526
0.0,0.0,0.29689502716064453,RO-cfBH,0.1,-0.5273970765527533
0.0,0.40540540540540543,0.29343485832214355,RO-cfBH,0.2,-0.5324882958174763
0.4307692307692308,1.0,0.2913680076599121,RO-cfBH,0.3,-0.5355581356803887
0.0,0.40540540540540543,0.005857944488525391,LOO-cfBH,0.1,-2.2322547481275055
0.1956521739130435,1.0,0.006131887435913086,LOO-cfBH,0.2,-2.2124058261611896
0.4307692307692308,1.0,0.006161212921142578,LOO-cfBH,0.3,-2.2103337824613427
0.08695652173913043,0.5675675675675675,0.0037050247192382812,cfBH,0.1,-2.431208890142691
